position	UNBOUND	O	OO	OOO	H	OH	OOH	OOOH	HH	OHH	OOHH	OOOHH	HHH	OHHH	OOHHH	OOOHHH
-20.4 320 4015 3460 370 1641 29475 37696 6559 2454 52074 80978 18231 262 5317 7909 0
-20.3 312 3994 3419 391 1565 29247 37198 6553 2428 52445 80765 18006 282 5190 7710 0
-20.2 309 3936 3400 414 1519 28780 36920 6477 2437 52092 80569 18029 296 5242 7799 0
-20.1 319 3718 3353 433 1516 28871 36835 6349 2418 51696 80767 18022 287 5283 7870 0
-20.0 311 3649 3231 405 1526 28582 36745 6423 2483 51876 80241 18090 313 5269 7905 0
-19.9 311 3547 3199 389 1489 28382 36520 6373 2468 51535 80288 17929 294 5277 7632 0
-19.8 294 3459 3121 390 1496 28108 36503 6376 2544 51741 79857 18081 276 5241 7680 0
-19.7 275 3368 3136 384 1503 27863 36121 6380 2490 51540 79506 17800 289 5272 7568 0
-19.6 259 3162 3076 387 1495 27609 36146 6398 2514 51112 79139 17718 293 5101 7640 0
-19.5 243 3196 3140 415 1529 27657 36024 6251 2419 50638 78750 17891 300 5159 7599 0
-19.4 235 3165 3205 425 1477 27130 36021 6238 2420 50844 78461 17534 287 5117 7521 0
-19.3 212 3140 3169 395 1525 27041 35916 6194 2372 50661 78464 17385 272 5172 7440 0
-19.2 226 3056 3204 420 1550 26928 35900 6224 2386 50561 77789 17600 280 5040 7535 0
-19.1 197 2976 3204 402 1495 26922 35827 6275 2414 50247 78074 17411 280 5180 7402 0
-19.0 200 2908 3184 389 1516 26792 35618 6496 2386 50630 78123 17259 283 5108 7588 0
-18.9 194 2848 3146 352 1534 26971 35694 6302 2462 50250 77783 17192 285 5055 7502 0
-18.8 192 2974 3126 371 1558 26825 35421 6410 2506 50114 77541 17172 282 5103 7395 0
-18.7 223 2813 3118 402 1546 27119 35489 6287 2541 50305 77202 17049 298 5122 7513 0
-18.6 178 2946 3251 408 1580 27006 35299 6266 2501 50757 76760 17107 312 5079 7440 0
-18.5 205 2922 3223 436 1576 26912 35619 6158 2624 50410 76550 16863 310 5094 7355 0
-18.4 203 3021 3210 435 1555 26825 35199 6254 2621 49984 76661 16898 291 5084 7252 0
-18.3 217 2996 3224 415 1562 26615 35620 6156 2629 50321 76208 16870 290 5096 7278 0
-18.2 190 2993 3203 414 1593 26676 35214 6201 2595 50037 75974 17025 305 5039 7464 0
-18.1 196 3039 3139 438 1568 26500 34927 6219 2503 49986 76355 16911 284 5085 7368 0
-18.0 192 3107 3094 425 1580 26649 34993 6287 2544 50002 76110 16711 287 5124 7472 0
-17.9 190 3043 3097 401 1586 26500 35087 6187 2506 50016 76261 16689 288 5018 7350 0
-17.8 191 3011 3176 398 1512 26404 35297 6248 2518 49906 76387 16768 287 4983 7348 0
-17.7 207 3021 3091 431 1568 26413 35252 6294 2598 49810 76086 16959 281 5071 7325 0
-17.6 185 3002 3087 419 1485 26207 35112 6294 2584 50095 75827 16926 290 5124 7358 0
-17.5 213 2893 3133 438 1497 26296 35401 6342 2531 49936 76093 16905 282 5005 7394 0
-17.4 210 2974 3205 426 1488 26279 34913 6242 2461 50026 76415 16970 290 5079 7313 0
-17.3 197 2795 3216 432 1544 26466 35225 6204 2539 50114 76481 16843 277 5074 7339 0
-17.2 195 2805 3231 401 1532 26039 35155 6201 2507 50243 76438 16853 278 5097 7329 0
-17.1 202 2869 3272 440 1486 26071 34860 6106 2454 50159 76496 16721 277 5076 7313 0
-17.0 201 2915 3258 404 1452 26133 34842 6233 2456 49928 76653 16971 278 5067 7352 0
-16.9 196 2992 3334 440 1462 26104 34591 6104 2456 49953 75975 16724 303 5169 7273 0
-16.8 184 2905 3394 430 1504 26475 34929 6269 2513 49978 76216 16770 267 5111 7286 0
-16.7 204 3030 3368 447 1516 26399 34729 6208 2456 50334 76164 16901 287 4991 7329 0
-16.6 197 3051 3368 433 1581 26571 35019 6260 2541 50236 76135 16834 290 5019 7324 0
-16.5 192 3026 3407 451 1512 26594 35322 6147 2469 50135 75955 16811 286 5009 7392 0
-16.4 179 3009 3386 454 1502 26822 34941 6163 2474 49858 75952 16960 282 5083 7157 0
-16.3 203 3002 3435 470 1518 26566 35193 6161 2511 49660 76112 16879 280 5005 7340 0
-16.2 236 2996 3321 470 1527 26486 35301 6087 2547 49830 76401 16934 291 4956 7327 0
